2.42,,9.69E-74,45.80451101,54.19548899,,1.58E-41,23.02506295,26.97493705,,9.69E-74,45.80451101,54.19548899,,4.09E-74,45.49636405,54.50363595
2.44,,3.76E-74,45.50314711,54.49685289,,9.16E-42,22.873573,27.126427,,3.76E-74,45.50314711,54.49685289,,1.60E-74,45.19702755,54.80297245
2.46,,1.47E-74,45.20376598,54.79623402,,5.34E-42,22.72307976,27.27692024,,1.47E-74,45.20376598,54.79623402,,6.27E-75,44.89966049,55.10033951
2.48,,5.77E-75,44.90635459,55.09364541,,3.12E-42,22.57357667,27.42642333,,5.77E-75,44.90635459,55.09364541,,2.48E-75,44.60424991,55.39575009
2.5,,2.28E-75,44.61089997,55.38910003,,1.83E-42,22.42505721,27.57494279,,2.28E-75,44.61089997,55.38910003,,9.85E-76,44.31078295,55.68921705
2.52,,9.09E-76,44.31738925,55.68261075,,1.08E-42,22.27751491,27.72248509,,9.09E-76,44.31738925,55.68261075,,3.94E-76,44.0192468,55.9807532
2.54,,3.64E-76,44.02580963,55.97419037,,6.38E-43,22.13094335,27.86905665,,3.64E-76,44.02580963,55.97419037,,1.59E-76,43.72962877,56.27037123
2.56,,1.47E-76,43.73614843,56.26385157,,3.79E-43,21.98533613,28.01466387,,1.47E-76,43.73614843,56.26385157,,6.43E-77,43.44191624,56.55808376
2.58,,5.94E-77,43.448393,56.551607,,2.25E-43,21.84068691,28.15931309,,5.94E-77,43.448393,56.551607,,2.62E-77,43.15609668,56.84390332
2.6,,2.42E-77,43.16253082,56.83746918,,1.35E-43,21.69698939,28.30301061,,2.42E-77,43.16253082,56.83746918,,1.07E-77,42.87215761,57.12784239
2.62,,9.95E-78,42.87854943,57.12145057,,8.07E-44,21.5542373,28.4457627,,9.95E-78,42.87854943,57.12145057,,4.43E-78,42.59008669,57.40991331
2.64,,4.11E-78,42.59643645,57.40356355,,4.86E-44,21.41242443,28.58757557,,4.11E-78,42.59643645,57.40356355,,1.84E-78,42.30987161,57.69012839
2.66,,1.71E-78,42.31617959,57.68382041,,2.93E-44,21.2715446,28.7284554,,1.71E-78,42.31617959,57.68382041,,7.68E-79,42.03150016,57.96849984
2.68,,7.13E-79,42.03776664,57.96223336,,1.77E-44,21.13159166,28.86840834,,7.13E-79,42.03776664,57.96223336,,3.22E-79,41.75496021,58.24503979
2.7,,2.99E-79,41.76118546,58.23881454,,1.08E-44,20.99255953,29.00744047,,2.99E-79,41.76118546,58.23881454,,1.36E-79,41.48023971,58.51976029
2.72,,1.27E-79,41.48642401,58.51357599,,6.57E-45,20.85444213,29.14555787,,1.27E-79,41.48642401,58.51357599,,5.79E-80,41.2073267,58.7926733
2.74,,5.38E-80,41.21347031,58.78652969,,4.02E-45,20.71723346,29.28276654,,5.38E-80,41.21347031,58.78652969,,2.47E-80,40.93620928,59.06379072
2.76,,2.30E-80,40.94231247,59.05768753,,2.47E-45,20.58092753,29.41907247,,2.30E-80,40.94231247,59.05768753,,1.06E-80,40.66687564,59.33312436
2.78,,9.90E-81,40.67293867,59.32706133,,1.52E-45,20.44551841,29.55448159,,9.90E-81,40.67293867,59.32706133,,4.59E-81,40.39931403,59.60068597
2.8,,4.28E-81,40.40533717,59.59466283,,9.38E-46,20.31100019,29.68899981,,4.28E-81,40.40533717,59.59466283,,1.99E-81,40.13351281,59.86648719
2.82,,1.86E-81,40.13949632,59.86050368,,5.81E-46,20.17736701,29.82263299,,1.86E-81,40.13949632,59.86050368,,8.72E-82,39.86946039,60.13053961
2.84,,8.14E-82,39.87540453,60.12459547,,3.61E-46,20.04461306,29.95538694,,8.14E-82,39.87540453,60.12459547,,3.83E-82,39.60714525,60.39285475
2.86,,3.58E-82,39.61305029,60.38694971,,2.25E-46,19.91273253,30.08726747,,3.58E-82,39.61305029,60.38694971,,1.69E-82,39.34655599,60.65344401
2.88,,1.58E-82,39.35242217,60.64757783,,1.41E-46,19.7817197,30.2182803,,1.58E-82,39.35242217,60.64757783,,7.52E-83,39.08768123,60.91231877
2.9,,7.04E-83,39.09350881,60.90649119,,8.84E-47,19.65156884,30.34843116,,7.04E-83,39.09350881,60.90649119,,3.36E-83,38.8305097,61.1694903
2.92,,3.15E-83,38.83629894,61.16370106,,5.57E-47,19.52227429,30.47772571,,3.15E-83,38.83629894,61.16370106,,1.51E-83,38.57503019,61.42496981
2.94,,1.41E-83,38.58078134,61.41921866,,3.51E-47,19.39383042,30.60616958,,1.41E-83,38.58078134,61.41921866,,6.82E-84,38.32123156,61.67876844
2.96,,6.39E-84,38.32694488,61.67305512,,2.23E-47,19.26623162,30.73376838,,6.39E-84,38.32694488,61.67305512,,3.09E-84,38.06910277,61.93089723
2.98,,2.91E-84,38.0747785,61.9252215,,1.41E-47,19.13947234,30.86052766,,2.91E-84,38.0747785,61.9252215,,1.41E-84,37.81863282,62.18136718
3,,1.33E-84,37.82427121,62.17572879,,9.01E-48,19.01354706,30.98645294,,1.33E-84,37.82427121,62.17572879,,6.48E-85,37.56981081,62.43018919
